sentence_id,token,label
61,equipment,I-SKILL_TECH
61,experience,O
61,.,O
61,Location,O
61,:,O
61,Bangalore,B-LOCATION
61,.,O
61,Employment,O
61,type,O
61,:,O
61,full-time,B-EMPLOYEMENT_TYPE
61,.,O
62,PwC,B-COMPANY
62,is,O
62,hiring,O
62,a,O
62,Cyber,B-JOB_TITLE
62,Governance,I-JOB_TITLE
62,Analyst,I-JOB_TITLE
62,with,O
62,ISO,B-TOOL
62,27001,I-TOOL
62,experience,O
62,.,O
62,Location,O
62,:,O
62,Mumbai,B-LOCATION
62,.,O
62,Employment,O
62,type,O
62,:,O
62,full-time,B-EMPLOYEMENT_TYPE
62,.,O
63,HP,B-COMPANY
63,is,O
63,hiring,O
63,a,O
63,Printer,B-JOB_TITLE
63,Firmware,I-JOB_TITLE
63,Engineer,I-JOB_TITLE
63,with,O
63,embedded,B-SKILL_TECH
63,C,I-SKILL_TECH
63,experience,O
63,.,O
63,Location,O
63,:,O
63,Bangalore,B-LOCATION
63,.,O
63,Employment,O
63,type,O
63,:,O
63,full-time,B-EMPLOYEMENT_TYPE
63,.,O
64,Amazon,B-COMPANY
64,is,O
64,hiring,O
64,a,O
64,Warehouse,B-JOB_TITLE
64,Supervisor,I-JOB_TITLE
64,with,O
64,operations,B-SKILL_TECH
64,experience,O
64,.,O
64,Location,O
64,:,O
64,Hyderabad,B-LOCATION
64,.,O
64,Employment,O
64,type,O
64,:,O
64,full-time,B-EMPLOYEMENT_TYPE
64,.,O
65,Walmart,B-COMPANY
65,is,O
65,hiring,O
65,a,O
65,Big,B-JOB_TITLE
65,Data,I-JOB_TITLE
65,Engineer,I-JOB_TITLE
65,with,O
65,Spark,B-TOOL
65,and,O
65,Hadoop,B-TOOL
65,experience,O
65,.,O
65,Location,O
65,:,O
65,Bangalore,B-LOCATION
65,.,O
65,Employment,O
65,type,O
65,:,O
65,full-time,B-EMPLOYEMENT_TYPE
65,.,O
66,Jio,B-COMPANY
66,is,O
66,hiring,O
66,a,O
66,Telecom,B-JOB_TITLE
66,Technician,I-JOB_TITLE
66,with,O
66,fiber,B-SKILL_TECH
66,splicing,I-SKILL_TECH
66,knowledge,O
66,.,O
66,Location,O
66,:,O
66,Delhi,B-LOCATION
66,.,O
66,Employment,O
66,type,O
66,:,O
66,full-time,B-EMPLOYEMENT_TYPE
66,.,O
67,SAP,B-COMPANY
67,Labs,I-COMPANY
67,is,O
67,hiring,O
67,an,O
67,ABAP,B-JOB_TITLE
67,Developer,I-JOB_TITLE
67,with,O
67,Fiori,B-TOOL
67,exposure,O
67,.,O
67,Location,O
67,:,O
67,Bangalore,B-LOCATION
67,.,O
67,Employment,O
67,type,O
67,:,O
67,full-time,B-EMPLOYEMENT_TYPE
67,.,O
68,Dell,B-COMPANY
68,is,O
68,hiring,O
68,a,O
68,Product,B-JOB_TITLE
68,Analyst,I-JOB_TITLE
68,with,O
68,dashboarding,B-SKILL_TECH
68,experience,O
68,.,O
68,Location,O
68,:,O
68,Bangalore,B-LOCATION
68,.,O
68,Employment,O
68,type,O
68,:,O
68,full-time,B-EMPLOYEMENT_TYPE
68,.,O
69,Swiggy,B-COMPANY
69,Instamart,I-COMPANY
69,is,O
69,hiring,O
69,a,O
69,Category,B-JOB_TITLE
69,Manager,I-JOB_TITLE
69,with,O
69,supplier,B-SKILL_TECH
69,management,I-SKILL_TECH
69,skills,O
69,.,O
69,Location,O
69,:,O
69,Chennai,B-LOCATION
69,.,O
69,Employment,O
69,type,O
69,:,O
69,full-time,B-EMPLOYEMENT_TYPE
69,.,O
70,ZS,B-COMPANY
70,Associates,I-COMPANY
70,is,O
70,hiring,O
70,a,O
70,Data,B-JOB_TITLE
70,Visualization,I-JOB_TITLE
70,Engineer,I-JOB_TITLE
70,with,O
70,Tableau,B-TOOL
70,experience,O
70,.,O
70,Location,O
70,:,O
70,Pune,B-LOCATION
70,.,O
70,Employment,O
70,type,O
70,:,O
70,full-time,B-EMPLOYEMENT_TYPE
70,.,O
71,Tata,B-COMPANY
71,Power,I-COMPANY
71,is,O
71,hiring,O
71,an,O
71,Electrical,B-JOB_TITLE
71,Site,I-JOB_TITLE
71,Engineer,I-JOB_TITLE
71,.,O
71,Location,O
71,:,O
71,Mumbai,B-LOCATION
71,.,O
71,Employment,O
71,type,O
71,:,O
71,full-time,B-EMPLOYEMENT_TYPE
71,.,O
72,Cisco,B-COMPANY
72,is,O
72,hiring,O
72,a,O
72,SOC,B-JOB_TITLE
72,Analyst,I-JOB_TITLE
72,with,O
72,SIEM,B-TOOL
72,experience,O
72,.,O
72,Location,O
72,:,O
72,Bangalore,B-LOCATION
72,.,O
72,Employment,O
72,type,O
72,:,O
72,full-time,B-EMPLOYEMENT_TYPE
72,.,O
73,CGI,B-COMPANY
73,is,O
73,hiring,O
73,a,O
73,Manual,B-JOB_TITLE
73,Tester,I-JOB_TITLE
73,with,O
73,functional,B-SKILL_TECH
73,testing,I-SKILL_TECH
73,experience,O
73,.,O
73,Location,O
73,:,O
73,Hyderabad,B-LOCATION
73,.,O
73,Employment,O
73,type,O
73,:,O
73,full-time,B-EMPLOYEMENT_TYPE
73,.,O
74,EPAM,B-COMPANY
74,is,O
74,hiring,O
74,a,O
74,Ruby,B-JOB_TITLE
74,on,I-JOB_TITLE
74,Rails,I-JOB_TITLE
74,Developer,I-JOB_TITLE
74,with,O
74,API,B-SKILL_TECH
74,experience,O
74,.,O
74,Location,O
74,:,O
74,Pune,B-LOCATION
74,.,O
74,Employment,O
74,type,O
74,:,O
74,full-time,B-EMPLOYEMENT_TYPE
74,.,O
75,Flipkart,B-COMPANY
75,is,O
75,hiring,O
75,a,O
75,Marketplace,B-JOB_TITLE
75,Onboarding,I-JOB_TITLE
75,Specialist,I-JOB_TITLE
75,.,O
75,Location,O
75,:,O
75,Bangalore,B-LOCATION
75,.,O
75,Employment,O
75,type,O
75,:,O
75,full-time,B-EMPLOYEMENT_TYPE
75,.,O
76,IBM,B-COMPANY
76,is,O
76,hiring,O
76,a,O
76,Kubernetes,B-JOB_TITLE
76,Administrator,I-JOB_TITLE
76,with,O
76,cluster,B-SKILL_TECH
76,management,I-SKILL_TECH
76,skills,O
76,.,O
76,Location,O
76,:,O
76,Noida,B-LOCATION
76,.,O
76,Employment,O
76,type,O
76,:,O
76,full-time,B-EMPLOYEMENT_TYPE
76,.,O
77,Goldman,B-COMPANY
77,Sachs,I-COMPANY
77,is,O
77,hiring,O
77,a,O
77,Quant,B-JOB_TITLE
77,Analyst,I-JOB_TITLE
77,with,O
77,modelling,B-SKILL_TECH
77,experience,O
77,.,O
77,Location,O
77,:,O
77,Bangalore,B-LOCATION
77,.,O
77,Employment,O
77,type,O
77,:,O
77,full-time,B-EMPLOYEMENT_TYPE
77,.,O
78,Paytm,B-COMPANY
78,is,O
78,hiring,O
78,a,O
78,Fraud,B-JOB_TITLE
78,Analyst,I-JOB_TITLE
78,with,O
78,risk,B-SKILL_TECH
78,analysis,I-SKILL_TECH
78,experience,O
78,.,O
78,Location,O
78,:,O
78,Noida,B-LOCATION
78,.,O
78,Employment,O
78,type,O
78,:,O
78,full-time,B-EMPLOYEMENT_TYPE
78,.,O
79,OYO,B-COMPANY
79,is,O
79,hiring,O
79,a,O
79,Supply,B-JOB_TITLE
79,Acquisition,I-JOB_TITLE
79,Manager,I-JOB_TITLE
79,with,O
79,hotel,B-SKILL_TECH
79,operations,I-SKILL_TECH
79,experience,O
79,.,O
79,Location,O
79,:,O
79,Gurgaon,B-LOCATION
79,.,O
79,Employment,O
79,type,O
79,:,O
79,full-time,B-EMPLOYEMENT_TYPE
79,.,O
80,HCL,B-COMPANY
80,is,O
80,hiring,O
80,a,O
80,Network,B-JOB_TITLE
80,Support,I-JOB_TITLE
80,Technician,I-JOB_TITLE
80,with,O
80,TCP/IP,B-SKILL_TECH
80,troubleshooting,I-SKILL_TECH
80,skills,O
80,.,O
80,Location,O
80,:,O
80,Pune,B-LOCATION
80,.,O
80,Employment,O
80,type,O
80,:,O
80,full-time,B-EMPLOYEMENT_TYPE
80,.,O
81,Capillary,B-COMPANY
81,is,O
81,hiring,O
81,a,O
81,CRM,B-JOB_TITLE
81,Engineer,I-JOB_TITLE
81,with,O
81,campaign,B-SKILL_TECH
81,tools,I-SKILL_TECH
81,experience,O
81,.,O
81,Location,O
81,:,O
81,Bangalore,B-LOCATION
81,.,O
81,Employment,O
81,type,O
81,:,O
81,full-time,B-EMPLOYEMENT_TYPE
81,.,O
82,ICE,B-COMPANY
82,is,O
82,hiring,O
82,a,O
82,Cloud,B-JOB_TITLE
82,Ops,I-JOB_TITLE
82,Analyst,I-JOB_TITLE
82,with,O
82,AWS,B-TOOL
82,and,O
82,Terrraform,B-TOOL
82,experience,O
82,.,O
82,Location,O
82,:,O
82,Hyderabad,B-LOCATION
82,.,O
82,Employment,O
82,type,O
82,:,O
82,full-time,B-EMPLOYEMENT_TYPE
82,.,O
83,Trellix,B-COMPANY
83,is,O
83,hiring,O
83,a,O
83,Malware,B-JOB_TITLE
83,Analyst,I-JOB_TITLE
83,with,O
83,reverse,B-SKILL_TECH
83,engineering,I-SKILL_TECH
83,experience,O
83,.,O
83,Location,O
83,:,O
83,Bangalore,B-LOCATION
83,.,O
83,Employment,O
83,type,O
83,:,O
83,full-time,B-EMPLOYEMENT_TYPE
83,.,O
84,Nutanix,B-COMPANY
84,is,O
84,hiring,O
84,a,O
84,Virtualization,B-JOB_TITLE
84,Engineer,I-JOB_TITLE
84,with,O
84,VMware,B-TOOL
84,experience,O
84,.,O
84,Location,O
84,:,O
84,Pune,B-LOCATION
84,.,O
84,Employment,O
84,type,O
84,:,O
84,full-time,B-EMPLOYEMENT_TYPE
84,.,O
85,Meesho,B-COMPANY
85,is,O
85,hiring,O
85,a,O
85,Supplier,B-JOB_TITLE
85,Relationship,I-JOB_TITLE
85,Specialist,I-JOB_TITLE
85,.,O
85,Location,O
85,:,O
85,Bangalore,B-LOCATION
85,.,O
85,Employment,O
85,type,O
85,:,O
85,full-time,B-EMPLOYEMENT_TYPE
85,.,O
86,ServiceNow,B-COMPANY
86,is,O
86,hiring,O
86,a,O
86,Platform,B-JOB_TITLE
86,Specialist,I-JOB_TITLE
86,with,O
86,workflow,B-SKILL_TECH
86,configuration,I-SKILL_TECH
86,experience,O
86,.,O
86,Location,O
86,:,O
86,Hyderabad,B-LOCATION
86,.,O
86,Employment,O
86,type,O
86,:,O
86,full-time,B-EMPLOYEMENT_TYPE
86,.,O
87,JPMorgan,B-COMPANY
87,is,O
87,hiring,O
87,a,O
87,Java,B-JOB_TITLE
87,Microservices,I-JOB_TITLE
87,Lead,I-JOB_TITLE
87,with,O
87,architecture,B-SKILL_TECH
87,experience,O
87,.,O
87,Location,O
87,:,O
87,Mumbai,B-LOCATION
87,.,O
87,Employment,O
87,type,O
87,:,O
87,full-time,B-EMPLOYEMENT_TYPE
87,.,O
88,American,B-COMPANY
88,Express,I-COMPANY
88,is,O
88,hiring,O
88,a,O
88,Credit,B-JOB_TITLE
88,Risk,I-JOB_TITLE
88,Analyst,I-JOB_TITLE
88,with,O
88,SQL,B-TOOL
88,exposure,O
88,.,O
88,Location,O
88,:,O
88,Gurgaon,B-LOCATION
88,.,O
88,Employment,O
88,type,O
88,:,O
88,full-time,B-EMPLOYEMENT_TYPE
88,.,O
89,OLA,B-COMPANY
89,Cabs,I-COMPANY
89,is,O
89,hiring,O
89,a,O
89,Geographic,B-JOB_TITLE
89,Data,I-JOB_TITLE
89,Analyst,I-JOB_TITLE
89,.,O
89,Location,O
89,:,O
89,Pune,B-LOCATION
89,.,O
89,Employment,O
89,type,O
89,:,O
89,full-time,B-EMPLOYEMENT_TYPE
89,.,O
90,Adobe,B-COMPANY
90,is,O
90,hiring,O
90,a,O
90,DevSecOps,B-JOB_TITLE
90,Engineer,I-JOB_TITLE
90,with,O
90,security,B-SKILL_TECH
90,automation,I-SKILL_TECH
90,experience,O
90,.,O
90,Location,O
90,:,O
90,Noida,B-LOCATION
90,.,O
90,Employment,O
90,type,O
90,:,O
90,full-time,B-EMPLOYEMENT_TYPE
90,.,O
91,Accenture,B-COMPANY
91,is,O
91,hiring,O
91,a,O
91,VMWare,B-JOB_TITLE
91,Engineer,I-JOB_TITLE
91,with,O
91,virtualization,B-SKILL_TECH
91,experience,O
91,.,O
91,Location,O
91,:,O
91,Bangalore,B-LOCATION
91,.,O
91,Employment,O
91,type,O
91,:,O
91,full-time,B-EMPLOYEMENT_TYPE
91,.,O
92,Airtel,B-COMPANY
92,Payments,I-COMPANY
92,Bank,I-COMPANY
92,is,O
92,hiring,O
92,a,O
92,Fraud,B-JOB_TITLE
92,Monitoring,I-JOB_TITLE
92,Specialist,I-JOB_TITLE
92,with,O
92,risk,B-SKILL_TECH
92,analysis,I-SKILL_TECH
92,experience,O
92,.,O
92,Location,O
92,:,O
92,Delhi,B-LOCATION
92,.,O
92,Employment,O
92,type,O
92,:,O
92,full-time,B-EMPLOYEMENT_TYPE
92,.,O
93,LTIMindtree,B-COMPANY
93,is,O
93,hiring,O
93,an,O
93,API,B-JOB_TITLE
93,Automation,I-JOB_TITLE
93,Engineer,I-JOB_TITLE
93,with,O
93,scripting,B-SKILL_TECH
93,experience,O
93,.,O
93,Location,O
93,:,O
93,Chennai,B-LOCATION
93,.,O
93,Employment,O
93,type,O
93,:,O
93,full-time,B-EMPLOYEMENT_TYPE
93,.,O
94,FedEx,B-COMPANY
94,is,O
94,hiring,O
94,a,O
94,Logistics,B-JOB_TITLE
94,Analyst,I-JOB_TITLE
94,with,O
94,planning,B-SKILL_TECH
94,experience,O
94,.,O
94,Location,O
94,:,O
94,Pune,B-LOCATION
94,.,O
94,Employment,O
94,type,O
94,:,O
94,full-time,B-EMPLOYEMENT_TYPE
94,.,O
95,Mahindra,B-COMPANY
95,Logistics,I-COMPANY
95,is,O
95,hiring,O
95,a,O
95,Transport,B-JOB_TITLE
95,Coordinator,I-JOB_TITLE
95,with,O
95,logistics,B-SKILL_TECH
95,experience,O
95,.,O
95,Location,O
95,:,O
95,Bangalore,B-LOCATION
95,.,O
95,Employment,O
95,type,O
95,:,O
95,full-time,B-EMPLOYEMENT_TYPE
95,.,O
96,Bosch,B-COMPANY
96,is,O
96,hiring,O
96,a,O
96,MATLAB,B-JOB_TITLE
96,Simulink,I-JOB_TITLE
96,Engineer,I-JOB_TITLE
96,with,O
96,simulation,B-SKILL_TECH
96,knowledge,O
96,.,O
96,Location,O
96,:,O
96,Bangalore,B-LOCATION
96,.,O
96,Employment,O
96,type,O
96,:,O
96,full-time,B-EMPLOYEMENT_TYPE
96,.,O
97,Rapido,B-COMPANY
97,is,O
97,hiring,O
97,a,O
97,Rider,B-JOB_TITLE
97,Operations,I-JOB_TITLE
97,Manager,I-JOB_TITLE
97,with,O
97,mobility,B-SKILL_TECH
97,experience,O
97,.,O
97,Location,O
97,:,O
97,Hyderabad,B-LOCATION
97,.,O
97,Employment,O
97,type,O
97,:,O
97,full-time,B-EMPLOYEMENT_TYPE
97,.,O
98,Nestle,B-COMPANY
98,is,O
98,hiring,O
98,a,O
98,Supply,B-JOB_TITLE
98,Chain,I-JOB_TITLE
98,Planner,I-JOB_TITLE
98,with,O
98,forecasting,B-SKILL_TECH
98,knowledge,O
98,.,O
98,Location,O
98,:,O
98,Mumbai,B-LOCATION
98,.,O
98,Employment,O
98,type,O
98,:,O
98,full-time,B-EMPLOYEMENT_TYPE
98,.,O
99,Philips,B-COMPANY
99,is,O
99,hiring,O
99,a,O
99,QA,B-JOB_TITLE
99,Documentation,I-JOB_TITLE
99,Engineer,I-JOB_TITLE
99,with,O
99,quality,B-SKILL_TECH
99,process,I-SKILL_TECH
99,experience,O
99,.,O
99,Location,O
99,:,O
99,Bangalore,B-LOCATION
99,.,O
99,Employment,O
99,type,O
99,:,O
99,full-time,B-EMPLOYEMENT_TYPE
99,.,O
100,HPE,B-COMPANY
100,is,O
100,hiring,O
100,a,O
100,Storage,B-JOB_TITLE
100,Engineer,I-JOB_TITLE
100,with,O
100,SAN,B-TOOL
100,and,O
100,NAS,B-TOOL
100,experience,O
100,.,O
100,Location,O
100,:,O
100,Chennai,B-LOCATION
100,.,O
100,Employment,O
100,type,O
100,:,O
100,full-time,B-EMPLOYEMENT_TYPE
100,.,O
101,CitiBank,B-COMPANY
101,is,O
101,hiring,O
101,a,O
101,Business,B-JOB_TITLE
101,Finance,I-JOB_TITLE
101,Associate,I-JOB_TITLE
101,.,O
101,Location,O
101,:,O
101,Mumbai,B-LOCATION
101,.,O
101,Employment,O
101,type,O
101,:,O
101,full-time,B-EMPLOYEMENT_TYPE
101,.,O
102,Wipro,B-COMPANY
102,is,O
102,hiring,O
102,a,O
102,Scrum,B-JOB_TITLE
102,Master,I-JOB_TITLE
102,with,O
102,Agile,B-SKILL_TECH
102,certification,I-SKILL_TECH
102,.,O
102,Location,O
102,:,O
102,Bangalore,B-LOCATION
102,.,O
102,Employment,O
102,type,O
102,:,O
102,full-time,B-EMPLOYEMENT_TYPE
102,.,O
103,Infosys,B-COMPANY
103,is,O
103,hiring,O
103,a,O
103,React,B-JOB_TITLE
103,Native,I-JOB_TITLE
103,Developer,I-JOB_TITLE
103,.,O
103,Location,O
103,:,O
103,Mysore,B-LOCATION
103,.,O
103,Employment,O
103,type,O
103,:,O
103,full-time,B-EMPLOYEMENT_TYPE
103,.,O
104,Tech,B-COMPANY
104,Mahindra,I-COMPANY
104,is,O
104,hiring,O
104,a,O
104,Voice,B-JOB_TITLE
104,Process,I-JOB_TITLE
104,Executive,I-JOB_TITLE
104,.,O
104,Location,O
104,:,O
104,Noida,B-LOCATION
104,.,O
104,Employment,O
104,type,O
104,:,O
104,full-time,B-EMPLOYEMENT_TYPE
104,.,O
105,EY,B-COMPANY
105,is,O
105,hiring,O
105,a,O
105,Tax,B-JOB_TITLE
105,Analyst,I-JOB_TITLE
105,.,O
105,Location,O
105,:,O
105,Bangalore,B-LOCATION
105,.,O
105,Employment,O
105,type,O
105,:,O
105,full-time,B-EMPLOYEMENT_TYPE
105,.,O
106,Genpact,B-COMPANY
106,is,O
106,hiring,O
106,a,O
106,Process,B-JOB_TITLE
106,Trainer,I-JOB_TITLE
106,.,O
106,Location,O
106,:,O
106,Hyderabad,B-LOCATION
106,.,O
106,Employment,O
106,type,O
106,:,O
106,full-time,B-EMPLOYEMENT_TYPE
106,.,O
107,Sony,B-COMPANY
107,is,O
107,hiring,O
107,a,O
107,Game,B-JOB_TITLE
107,Physics,I-JOB_TITLE
107,Engineer,I-JOB_TITLE
107,with,O
107,C++,B-PROGRAMMING_LANGUAGE
107,experience,O
107,.,O
107,Location,O
107,:,O
107,Bangalore,B-LOCATION
107,.,O
107,Employment,O
107,type,O
107,:,O
107,full-time,B-EMPLOYEMENT_TYPE
107,.,O
108,Cognizant,B-COMPANY
108,is,O
108,hiring,O
108,a,O
108,Power,B-JOB_TITLE
108,BI,I-JOB_TITLE
108,Developer,I-JOB_TITLE
108,with,O
108,reporting,B-SKILL_TECH
108,experience,O
108,.,O
108,Location,O
108,:,O
108,Pune,B-LOCATION
108,.,O
108,Employment,O
108,type,O
108,:,O
108,full-time,B-EMPLOYEMENT_TYPE
108,.,O
109,Shell,B-COMPANY
109,is,O
109,hiring,O
109,an,O
109,Energy,B-JOB_TITLE
109,Analyst,I-JOB_TITLE
109,with,O
109,energy,B-SKILL_TECH
109,forecasting,I-SKILL_TECH
109,experience,O
109,.,O
109,Location,O
109,:,O
109,Bangalore,B-LOCATION
109,.,O
109,Employment,O
109,type,O
109,:,O
109,full-time,B-EMPLOYEMENT_TYPE
109,.,O
110,Reliance,B-COMPANY
110,Digital,I-COMPANY
110,is,O
110,hiring,O
110,a,O
110,Retail,B-JOB_TITLE
110,Store,I-JOB_TITLE
110,Manager,I-JOB_TITLE
110,.,O
110,Location,O
110,:,O
110,Chennai,B-LOCATION
110,.,O
110,Employment,O
110,type,O
110,:,O
110,full-time,B-EMPLOYEMENT_TYPE
110,.,O
111,HDFC,B-COMPANY
111,Bank,I-COMPANY
111,is,O
111,hiring,O
111,a,O
111,Branch,B-JOB_TITLE
111,Sales,I-JOB_TITLE
111,Officer,I-JOB_TITLE
111,.,O
111,Location,O
111,:,O
111,Delhi,B-LOCATION
111,.,O
111,Employment,O
111,type,O
111,:,O
111,full-time,B-EMPLOYEMENT_TYPE
111,.,O
112,Infosys,B-COMPANY
112,is,O
112,hiring,O
112,a,O
112,Mulesoft,B-JOB_TITLE
112,Integration,I-JOB_TITLE
112,Developer,I-JOB_TITLE
112,.,O
112,Location,O
112,:,O
112,Pune,B-LOCATION
112,.,O
112,Employment,O
112,type,O
112,:,O
112,full-time,B-EMPLOYEMENT_TYPE
112,.,O
113,Amazon,B-COMPANY
113,is,O
113,hiring,O
113,a,O
113,Financial,B-JOB_TITLE
113,Operations,I-JOB_TITLE
113,Associate,I-JOB_TITLE
113,.,O
113,Location,O
113,:,O
113,Hyderabad,B-LOCATION
113,.,O
113,Employment,O
113,type,O
113,:,O
113,full-time,B-EMPLOYEMENT_TYPE
113,.,O
114,Mercedes-Benz,B-COMPANY
114,is,O
114,hiring,O
114,a,O
114,Vehicle,B-JOB_TITLE
114,Software,I-JOB_TITLE
114,Tester,I-JOB_TITLE
114,.,O
114,Location,O
114,:,O
114,Bangalore,B-LOCATION
114,.,O
114,Employment,O
114,type,O
114,:,O
114,full-time,B-EMPLOYEMENT_TYPE
114,.,O
115,Axis,B-COMPANY
115,Bank,I-COMPANY
115,is,O
115,hiring,O
115,a,O
115,Relationship,B-JOB_TITLE
115,Manager,I-JOB_TITLE
115,.,O
115,Location,O
115,:,O
115,Gurgaon,B-LOCATION
115,.,O
115,Employment,O
115,type,O
115,:,O
115,full-time,B-EMPLOYEMENT_TYPE
115,.,O
116,Siemens,B-COMPANY
116,is,O
116,hiring,O
116,an,O
116,Energy,B-JOB_TITLE
116,Management,I-JOB_TITLE
116,Engineer,I-JOB_TITLE
116,.,O
116,Location,O
116,:,O
116,Noida,B-LOCATION
116,.,O
116,Employment,O
116,type,O
116,:,O
116,full-time,B-EMPLOYEMENT_TYPE
116,.,O
117,Micron,B-COMPANY
117,is,O
117,hiring,O
117,a,O
117,Memory,B-JOB_TITLE
117,Validation,I-JOB_TITLE
117,Engineer,I-JOB_TITLE
117,.,O
117,Location,O
117,:,O
117,Hyderabad,B-LOCATION
117,.,O
117,Employment,O
117,type,O
117,:,O
117,full-time,B-EMPLOYEMENT_TYPE
117,.,O
118,PayPal,B-COMPANY
118,is,O
118,hiring,O
118,a,O
118,Compliance,B-JOB_TITLE
118,Associate,I-JOB_TITLE
118,.,O
118,Location,O
118,:,O
118,Chennai,B-LOCATION
118,.,O
118,Employment,O
118,type,O
118,:,O
118,full-time,B-EMPLOYEMENT_TYPE
118,.,O
119,Infosys,B-COMPANY
119,is,O
119,hiring,O
119,a,O
119,Vue,B-JOB_TITLE
119,js,I-JOB_TITLE
119,Developer,I-JOB_TITLE
119,.,O
119,Location,O
119,:,O
119,Bangalore,B-LOCATION
119,.,O
119,Employment,O
119,type,O
119,:,O
119,full-time,B-EMPLOYEMENT_TYPE
119,.,O
120,Google,B-COMPANY
120,is,O
120,hiring,O
120,an,O
120,LLM,B-JOB_TITLE
120,Evaluation,I-JOB_TITLE
120,Engineer,I-JOB_TITLE
120,.,O
120,Location,O
120,:,O
120,Remote,B-LOCATION
120,.,O
120,Employment,O
120,type,O
120,:,O
120,full-time,B-EMPLOYEMENT_TYPE
120,.,O
